#ICAO,IATA,Full_name,Continent,Location,Longitude,Latitude
"DNCA","CBQ","Margaret Ekpo International Airport","AF","Calabar","8.34720039367675","4.976019859313965"
"DNDS","","Dutse International Airport","AF","Dutse","9.31166","11.795168"
"DNEN","ENU","Akanu Ibiam International Airport","AF","Enegu","7.56196022033691","6.474269866943359"
"DNFB","","Finima Bonny Airport","AF","Finima","7.17609","4.406626"
"DNFD","","Forcados Terminal Airport","AF","Forcados","5.34900","5.355"
"DNGU","","Gusau Airport","AF","Gusau","6.6961","12.1717"
"DNIB","IBA","Ibadan Airport","AF","Ibadan","3.9783298969268","7.362460136413574"
"DNIL","ILR","Ilorin International Airport","AF","Ilorin","4.49391984939575","8.440210342407227"
"DNIM","QOW","Sam Mbakwe International Airport","AF","Owerri","7.20602989196777","5.427060127258301"
"DNJA","","Jalingo Airport","AF","Jalingo","11.2794","8.900587"
"DNJO","JOS","Yakubu Gowon Airport","AF","Jos","8.86905002593994","9.639829635620117"
"DNKA","KAD","Kaduna Airport","AF","Kaduna","7.32010984420776","10.696000099182129"
"DNKN","KAN","Mallam Aminu International Airport","AF","Kano","8.5246","12.0476"
"DNMA","MIU","Maiduguri International Airport","AF","Maiduguri","13.08090019226074","11.855299949645996"
"DNMK","MDI","Makurdi Airport","AF","Makurdi","8.6139","7.70388"
"DNMM","LOS","Murtala Muhammed International Airport","AF","Lagos","3.32116007804870","6.5773701667785645"
"DNMN","MXJ","Minna Airport","AF","Minna","6.46225976943969","9.652170181274414"
"DNOS","","Oshogbo Airport","AF","Oshogbo","4.48299980163574","7.7829999923706055"
"DNPO","PHC","Port Harcourt International Airport","AF","Port Harcourt","6.9495902061462","5.0154900550842285"
"DNSO","SKO","Sadiq Abubakar III International Airport","AF","Sokoto","5.20719003677368","12.916299819946289"
"DNYO","YOL","Yola Airport","AF","Yola","12.43039989471435","9.257550239562988"
"DNZA","ZAR","Zaria Airport","AF","Zaria","7.6858","11.1302"
"DO-0001","","Santiago Municipal Airport","NA","Santiago","-70.700599670","19.4699001312"
"DO-0002","","Old Barahona Airport","NA","Barahona","-71.098","18.215"
"DO-0003","","Barahona Heliport","NA","Barahona","-71.096","18.2131"
"DOO","DOO","Dorobisoro Airport","OC","Dorobisoro","147.92090","-9.461855"
"DOS","DOS","Dios Airport","OC","Dios","154.961","-5.5609"
"DPK","DPK","Deer Park Airport","NA","Deer Park","-73.3","40.76"
"DPT","DPT","Deputatskiy Airport","EU","Deputatskiy","139.89001","69.392503"
"DPU","DPU","Dumpu Airport","OC","Dumpu","145.70","-5.858"
"DQA","DQA","Saertu Airport","AS","Daqing Shi","125.14055555","46.7463888889"
"DRRA","","Tessaoua Airport","AF","Tessaoua","8.02056","13.756968"
"DRRB","","Birni-N'Konni Airport","AF","Birni-N'Konni","5.242360115051269","13.80150032043457"
"DRRC","","Dogondoutchi Airport","AF","Dogondoutchi","4.09999990463256","13.666999816894531"
"DRRD","","Dosso Airport","AF","Dosso","3.220968246460000","13.0481247896"
"DRRE","","Tera Airport","AF","Tera","0.732999980449676","13.949999809265137"
"DRRG","","Gaya Airport","AF","Gaya","3.43300008773803","11.883000373840332"
"DRRI","","Bilma Airport","AF","Bilma","12.9191999435424","18.68670082092285"
"DRRL","","Tillabery Airport","AF","Tillabery","1.467000007629394","14.199999809265137"
"DRRM","MFQ","Maradi Airport","AF","Maradi","7.126749992370605","13.5024995803833"
"DRRN","NIM","Diori Hamani International Airport","AF","Niamey","2.1836","13.4815"
"DRRP","","La Tapoa Airport","AF","La Tapoa","2.400000095367431","12.482999801635742"
"DRRT","THZ","Tahoua Airport","AF","Tahoua","5.26535987854003","14.875699996948242"
"DRRU","","Ouallam Airport","AF","Ouallam","2.082999944686889","14.333000183105469"
"DRZA","AJY","Mano Dayak International Airport","AF","Agadez","8.00010967254638","16.965999603271484"
"DRZD","","Dirkou Airport","AF","","12.8687000274658","18.968700408935547"
"DRZF","","Diffa Airport","AF","Diffa","12.62670040130615","13.372900009155273"
"DRZG","","Goure Airport","AF","Goure","10.27490043640136","13.983599662780762"
"DRZI","","Iferouane Airport","AF","Iferouane","8.4149","19.066198"
"DRZL","RLT","Arlit Airport","AF","Arlit","7.3659501075","18.7903995514"
"DRZM","","Maine-Soroa Airport","AF","Maine-Soroa","12.03229999542236","13.205499649047852"
"DRZN","","N'Guigmi Airport","AF","N'Guigmi","13.12899971008300","14.25100040435791"
"DRZR","ZND","Zinder Airport","AF","Zinder","8.98375988006591","13.779000282287598"
"DRZT","","Tanout Airport","AF","Tanout","8.89167022705078","14.97029972076416"
"DSG","DSG","Dilasag Airport","AS","Dilasag","122.20680555","16.445833333299998"
"DST","","Split Seaplane City","EU","Split","16.43817","43.499875"
"DT1","","Downtown Fort Lauderdale Heliport","NA","Fort Lauderdale","-80.1420974731445","26.120500564575195"
"DT70","","Medenine Airport","AF","Medenine","10.44400024414062","33.35020065307617"
"DTG","","Dwight Airport","NA","Dwight","-88.440803527","41.1333007812"
"DTKA","TBJ","Tabarka 7 Novembre Airport","AF","Tabarka","8.8769397735595","36.97999954223633"
"DTMB","MIR","Monastir Habib Bourguiba International Airport","AF","Monastir","10.7546997070312","35.75809860229492"
"DTTA","TUN","Tunis Carthage International Airport","AF","Tunis","10.2271995544433","36.85100173950195"
"DTTB","","Sidi Ahmed Air Base","AF","Sidi Ahmed","9.7914","37.245398"
"DTTD","","Remada Air Base","AF","Remada","10.38210010528564","32.30619812011719"
"DTTF","GAF","Gafsa Ksar International Airport","AF","Gafsa","8.82250022888183","34.422000885009766"
"DTTG","GAE","GabÃ¨s Matmata International Airport","AF","GabÃ¨s","10.10330009460449","33.87689971923828"
"DTTI","","Borj El Amri Airport","AF","Borj El Amri","9.9431495666503","36.72129821777344"
"DTTJ","DJE","Djerba Zarzis International Airport","AF","Djerba","10.77550029754638","33.875"
"DTTR","EBM","El Borma Airport","AF","El Borma","9.25461959838867","31.704299926757812"
"DTTX","SFA","Sfax Thyna International Airport","AF","Sfax","10.69099998474121","34.71799850463867"
"DTTZ","TOE","Tozeur Nefta International Airport","AF","Tozeur","8.11056041717529","33.939701080322266"
"DVD","DVD","Andavadoaka Airport","AF","Andavadoaka","43.25957","-22.06608"
"DWO","DWO","Diyawanna Oya Seaplane Base","AS","Kotte","79.90","6.906585"
"DWR","DWR","Dywer Airbase","AS","Camp Dwyer","6","31"
"DWS","DWS","Lake Buena Vista STOLport","NA","Walt Disney World","-81.571277777","28.3994444444"
"DXAK","","Akpaka Airport","AF","AtakpamÃ©","1.116999983787536","7.583000183105469"
"DXDP","","Djangou Airport","AF","Dapaong","0.24","10.8"
"DXKP","","Kolokope Airport","AF","AniÃ©","1.282999992370605","7.800000190734863"
"DXMG","","SansannÃ©-Mango Airport","AF","Mango","0.4713821411132812","10.373010635375977"
"DXNG","LRL","Niamtougou International Airport","AF","Niamtougou","1.09124994277954","9.767330169677734"
"DXSK","","SokodÃ© Airport","AF","SokodÃ©","1.15300","8.994275"
"DXXX","LFW","LomÃ©-Tokoin Airport","AF","LomÃ©","1.254510045051574","6.165609836578369"
"DZ-0001","","Hamra Airport","AF","Hassi Bel Guebour","6.493","29.225107"
"DZ-0003","","Djanet","AF","","9.50449","24.446579"
"E07","","Tatum Airport","NA","Tatum","-103.27700042","33.2611999512"
"E20","","Lake Berryessa Seaplane Base","NA","Napa","-122.2590026855468","38.59159851074219"
"E27","","Elk Grove Airport","NA","Elk Grove","-121.3310012817382","38.392398834228516"
"E32","","Lindrith Airpark","NA","Lindrith","-107.0559997558593","36.29140090942383"
"E36","","Georgetown Airport","NA","Georgetown","-120.8649978637","38.921100616455"
"E37","","Flying J Ranch Airport","NA","Pima","-109.8794","32.846316"
"E40","","Wilson's Airport","NA","Hickory","-81.3579025268554","35.652099609375"
"E53","","Engler Field airport","NA","Bad Axe","-82.98624","43.783812"
"E55","","Ocean Ridge Airport","NA","Gualala","-123.529998779","38.801300048828"
"E58","","Bird Dog Airfield","NA","Krum","-97.347","33.3074"
"E61","","Conchas Lake Seaplane Base","NA","Conchas Dam","-104.2160034179687","35.38420104980469"
"E66","","Maple Grove Heliport","NA","Fowlerville","-84.0618972","42.71709824"
"E68","","Estrella Sailport Gliderport","NA","Maricopa","-112.1610031127929","33.08530044555664"
"E70","","Huber Airpark Civic Club Llc Airport","NA","Seguin","-97.990600585937","29.603300094604492"
"E79","","Sierra Sky Park Airport","NA","Fresno","-119.8700027465","36.840198516846"
"E81","","Superior Municipal Airport","NA","Superior","-111.1269989013671","33.277801513671875"
"E85","","Denio Junction Airport","NA","Denio","-118.6309967041015","41.9541015625"
"E92","","Estancia Municipal Airport","NA","Estancia","-106.0410003662109","34.76340103149414"
"E94","","Glenwood Airport","NA","Glenwood","-108.86699","33.352798"
"EAL","EAL","Elenak Airport","OC","Mejato Island","166.84777777","9.319305555560002"
"EBAK","","Kiel heliport","EU","Antwerpen","4.35921","51.200153"
"EBAL","","Aalst Hospital Helistrip","EU","Aalst","4.05583","50.943333"
"EBAM","","Amougies Airfield","EU","Mont-de-l'Enclus","3.484","50.740101"
"EBAR","","Arlon-Sterpenich ULM","EU","Arlon","5.8869","49.6628"
"EBAS","","'s Gravenwezel heliport","EU","Schilde","4.54277801513671","51.246944427490234"
"EBAT","","Meldert heliport","EU","Aalst","4.11296","50.92683"
"EBAV","","Avernas-le-Bauduin ULM","EU","Hannut","5.0680","50.706699"
"EBAW","ANR","Antwerp International Airport (Deurne)","EU","Antwerp","4.4602799415","51.1893997192"
"EBBA","","Baudour Heliport","EU","Douvrain","3.83872","50.469633"
"EBBC","","Luyckx heliport","EU","Brecht","4.62944412231445","51.30472183227539"
"EBBE","","Beauvechain Air Base","EU","Beauvechain","4.76833009719848","50.75859832763672"
"EBBG","","Michamps Ulmodrome","EU","Bastogne","5.7986102104","50.0527992249"
"EBBH","","Keysers heliport","EU","Brecht","4.62194395065307","51.343055725097656"
"EBBL","","Kleine Brogel Air Base","EU","Kleine Brogel","5.4","51.168301"
"EBBM","","Brakel/Michelbeke Heliport","EU","Michelbeke","3.77409","50.830885"
"EBBN","","BÃ¼llingen ULM","EU","BÃ¼llingen","6.2763","50.415001"
"EBBO","","Mogimont Ulmodrome","EU","Bouillon","5.0680","49.866402"
"EBBR","BRU","Brussels Airport","EU","Brussels","4.4844398498","50.901401519800004"
"EBBT","","Brasschaat Airfield","EU","Brasschaat","4.50345","51.34259"
"EBBW","","Bassenge-Wonck ULM","EU","Bassenge","5.6166","50.778301"
"EBBX","","Jehonville Air Base","EU","Bertrix","5.223889827728271","49.891700744628906"
"EBBY","","Baisy-Thy ULM","EU","Genappe","4.434721946","50.568611145"
"EBBZ","","Buzet ULM","EU","Pont-A-Celles","4.381111","50.541667"
"EBCF","","Cerfontaine Airfield","EU","Cerfontaine","4.3872","50.152802"
"EBCH","","Casteau / SHAPE Helipad","EU","Mons","3.98250","50.503056"
"EBCI","CRL","Brussels South Charleroi Airport","EU","Brussels","4.4538","50.459202"
"EBCR","","Chimay-Ronvaux Ulmodrome","EU","Ciney","5.1138892173","50.2472229004"
"EBCS","","Saint-Remy ULM","EU","Chimay","4.2819","50.0583"
"EBCV","","ChiÃ¨vres Air Base","EU","ChiÃ¨vres","3.831000089645385","50.575801849365234"
"EBDI","","Diksmuide heliport","EU","Diksmuide","2.856944084167480","51.0180549621582"
"EBDL","","Lanklaar heliport","EU","Dilsen-Stokkem","5.69970","51.017651"
"EBDR","","Antwerp/Commandant Fourcault Heliport","EU","Antwerp","4.40788","51.239415"
"EBDT","","Schaffen Airfield","EU","Diest","5.0655","50.999199"
"EBDW","","Webbekom heliport","EU","Diest","5.06474","50.958132"
"EBEB","","Evergem / Belzele Heliport","EU","Evergem","3.65361","51.100833"
"EBEH","","Hydrobase de l'Eau d'Heure","EU","","4.36972","50.183611"
"EBEN","","Engels heliport","EU","Ranst","4.580832958221435","51.211666107177734"
"EBEU","","UZA heliport","EU","Edegem","4.40997600555419","51.155879974365234"
"EBFD","","Dompire heliport","EU","Fernelmont","4.99638","50.550835"
"EBFN","","Koksijde Air Base","EU","Koksijde","2.65278005599975","51.090301513671875"
"EBFR","","Francorchamps heliport","EU","Francorchamps","5.9533238410","50.456178881499994"
"EBFS","","Florennes Air Base","EU","Florennes","4.6458301544","50.2433013916"
"EBGA","","UZ Leuven Hospital Heliport","EU","Leuven","4.67274","50.8773"
"EBGB","","Grimbergen Airfield","EU","Grimbergen","4.3918","50.948546"
"EBGE","","Grand HÃ´pital de Charleroi (GHDC Asbl) Heliport","EU","Loverval","4.48630","50.37581"
"EBGG","","Overboelare Airfield","EU","Geraardsbergen","3.8638","50.7556"
"EBGL","","CRC Glons Heliport","EU","Bassenge","5.542","50.73973"
"EBGT","","UZ Gent heliport","EU","Gent","3.730278015136718","51.02055740356445"
"EBHA","","Ham heliport","EU","Ham","5.10915422439575","51.07935333251953"
"EBHE","","HÃ©ron-Couthuin Ulmodrome","EU","HÃ©ron","5.1091699600","50.538898468"
"EBHL","","Halen heliport","EU","Halen","5.081388950347","50.93083190917969"
"EBHM","","Maasland heliport","EU","Hasselt","5.34888887405395","50.90972137451172"
"EBHN","","Hoevenen Airfield","EU","Hoevenen","4.38721990584999","51.306098938"
"EBHO","","Holsbeek heliport","EU","Holsbeek","4.76892","50.919676"
"EBHT","","Houthalen heliport","EU","Houthalen","5.36250019073486","51.01499938964844"
"EBIS","","Ath/Isieres Ulmodrome","EU","Isieres","3.8044400215","50.6641998291"
"EBKH","","Balen-Keiheuvel Airfield","EU","Balen","5.22112","51.180957"
"EBKR","","Kruishoutem / SONS Heliport","EU","Kruishoutem","3.50081","50.891528"
"EBKT","KJK","Wevelgem Airport","EU","Wevelgem","3.2047200202","50.817199707"
"EBKU","","Kuurne Heliport","EU","Kuurne","3.2566","50.859402"
"EBKW","","Westkapelle heliport","EU","Knokke-Heist","3.293056011","51.32222366333"
"EBLB","","Elsenborn Air Base","EU","BÃ¼tgenbach","6.1819","50.481701"
"EBLC","","Citadelle heliport","EU","LiÃ¨ge","5.57761096954345","50.65342712402344"
"EBLE","","Leopoldsburg Airfield","EU","Leopoldsburg","5.307222","51.12"
"EBLG","LGG","LiÃ¨ge Airport","EU","LiÃ¨ge","5.44322013854980","50.63740158081055"
"EBLI","","Lierneux ULM","EU","Lierneux","5.8363","50.286701"
"EBLM","","Meulebeke Heliport","EU","Meulebeke","3.29388","50.931667"
"EBLN","","Liernu ULM","EU","EghezÃ©e","4.792","50.580601"
"EBLO","","Orban heliport","EU","LiÃ¨ge","5.57172","50.630913"
"EBLR","","Reninge heliport","EU","Lo-Reninge","2.75500011444091","50.93388748168945"
"EBLS","","Sart Tilman heliport","EU","LiÃ¨ge","5.56527805328369","50.571388244628906"
"EBLU","","Lummen heliport","EU","Lummen","5.23888921737670","50.991943359375"
"EBLY","","Ranst/Lymar Heliport","EU","Ranst","4.57681","51.210662"
"EBLZ","","Zaffelare heliport","EU","Lochristi","3.86555","51.131111"
"EBMA","","Westmalle heliport","EU","Malle","4.71416","51.287224"
"EBMB","","Melsbroek Air Base","EU","Melsbroek (Steenokkerzeel)","4.4","50.913"
"EBMD","","AZ Middelheim heliport","EU","Antwerpen","4.42109","51.181674"
"EBME","","Meerbeek heliport","EU","Meerbeek","4.59688","50.873756"
"EBMG","","Matagne-la-Petite Ulmodrome","EU","Doische","4.6380","50.104698"
"EBML","","Maillen Ulmodrome","EU","Assesse","4.9277801513","50.3741989136"
"EBMO","","Moorsele Airfield","EU","Moorsele","3.14766","50.851285"
"EBMS","","Bra heliport","EU","Lierneu","5.73115396499633","50.321624755859375"
"EBMT","","Montigny-Le-Tilleul heliport","EU","Montigny-Le-Tilleul","4.36884307861328","50.358604431152344"
"EBMW","","Meise/Wolvertem Heliport","EU","Meise","4.29601","50.948076"
"EBNE","","Neerpelt ULM","EU","Neerpelt","5.47861","51.211945"
"EBNH","","Oostende heliport","EU","Oostende","2.85472202301025","51.19444274902344"
"EBNK","","Nokere/Suys Heliport","EU","Nokere","3.52010","50.879358"
"EBNL","","Nijlen Heliport","EU","Nijlen","4.66583","51.173888"
"EBNM","","Namur-SuarlÃ©e Airfield","EU","Namur","4.7689","50.487999"
"EBNO","","Outer ULM","EU","Ninove","3.9852800369","50.854400634799994"
"EBO","EBO","Ebon Airport","OC","Ebon Atoll","168.75","4.5982"
"EBOB","","Oud-Heverlee/Blanden Heliport","EU","Oud-Heverlee","4.70901","50.822638"
"EBOO","","Oostdijckbank platform heliport","EU","Oostdijckbank","2.44749999046325","51.274444580078125"
"EBOR","","Orchimont Ulmodrome","EU","Vresse-Sur-Semois","4.936389923","49.9071998596"
"EBOS","OST","Ostend-Bruges International Airport","EU","Ostend","2.862220048","51.198898315399994"
"EBOT","","Oud-Turnhout","EU","","5.0179624557","51.323558854"
"EBPW","","Warcoing heliport","EU","Pecq","3.32610","50.722254"
"EBRB","","Beveren heliport","EU","Roeselare","3.12583","50.981667"
"EBRO","","Van Den Bosch heliport","EU","Ranst","4.58750009536743","51.209720611572266"
"EBRR","","Rumbeke heliport","EU","Roeselare","3.14805","50.91"
"EBSG","","Saint-Ghislain Airfield","EU","Saint Ghislain","3.8202","50.4575"
"EBSH","","St Hubert Airfield","EU","Saint Hubert","5.4042","50.0359"
"EBSJ","","Az Sint-Jan Heliport","EU","Bruges","3.196093440060000","51.2205063161"
"EBSL","","Zutendaal Air Base","EU","Zutendaal","5.59055995941162","50.9474983215332"
"EBSN","","'S Gravenvoeren heliport","EU","'S Gravenvoeren","5.78684","50.764771"
"EBSP","","Spa (la SauveniÃ¨re) Airfield","EU","Spa","5.910","50.482498"
"EBSS","","Sint-Lucas heliport","EU","Brugge","3.251111030578613","51.185001373291016"
"EBST","","Brustem Airfield Sint Truiden","EU","Sint Truiden","5.2016","50.791901"
"EBSU","","Saint Hubert Air Base","EU","Saint Hubert","5.44081020355224","50.034400939941406"
"EBSW","","Sint-Pieters-Leeuw heliport","EU","Sint-Pieters-Leeuw","4.21922683715820","50.76403045654297"
"EBTE","","Temse heliport","EU","Temse","4.19722","51.141666"
"EBTK","","Kasterlee heliport","EU","Tielen","4.91223","51.283866"
"EBTN","","Goetsenhoven Airfield","EU","Tienen","4.9577","50.7817"
"EBTR","","Trazegnies heliport","EU","Trazegnies","4.35555","50.476665"
"EBTX","","Theux (Verviers) Airfield","EU","Verviers","5.8550","50.552601"
"EBTY","","Tournai/Maubray Glider Field","EU","Tournai","3.49738","50.531611"
"EBUB","","ULB heliport","EU","Brussels","4.26138877868652","50.81305694580078"
"EBUC","","UCL heliport","EU","Brussels","4.45360898971557","50.85318374633789"
"EBUL","","Ursel Air Base","EU","Ursel","3.47555994987487","51.14419937133789"
"EBVE","","Veurne heliport","EU","Veurne","2.68000006675720","51.022220611572266"
"EBVN","","Vlimmeren Heliport","EU","Vlimmeren","4.80665","51.306523"
"EBVS","","Sint-Augustinus heliport","EU","Veurne","2.67083311080932","51.06277847290039"
"EBVU","","Rotselaar heliport","EU","Rotselaar","4.73055601119995","50.93916702270508"
"EBWA","","Waasmunster Heliport","EU","Waasmunster","4.12779","51.122683"
"EBWE","","Weelde Air Base","EU","Weelde","4.960189819335937","51.394798278808594"
"EBWI","","Wingene Heliport","EU","Wingene","3.25916","51.064444"
"EBWZ","","Wingene/Zwevezele Heliport","EU","Wingene","3.23895","51.052033"
"EBYP","","Regionaal Ziekenhuis Jan Yperman VZW Hospital Heliport","EU","Ypres","2.89670","50.863486"
"EBZH","","Kiewit Airfield Hasselt","EU","Hasselt","5.3750","50.970001"
"EBZI","","Zingem heliport","EU","Zingem","3.617222070693969","50.926387786865234"
"EBZM","","Oombergen Airfield","EU","Zottegem","3.8266","50.909401"
"EBZO","","Zandvoorde heliport","EU","Zonnebeke","2.974564433100000","50.817279808799995"
"EBZR","OBL","Zoersel (Oostmalle) Airfield","EU","Zoersel","4.7533","51.264702"
"EBZU","","Zuienkerke ULM","EU","Zuienkerke","3.1405599","51.2566986"
"EBZW","","Genk Zwartberg Airfield","EU","Genk","5.5264","51.0154"
"EC-0001","","Carabon Airport","SA","Carabon","-80.1877975463867","-3.6285500526428223"
"EC-0002","","USAAFB Baltra","SA","","-90.287704467","-0.472063445752"
